t,x,y,vx,vy,jacobi
12.99991040,0.30167177,-0.77711068,-1.77918118,0.29511130,-0.16075509
13.00200480,0.29794628,-0.77648357,-1.77839553,0.30374690,-0.16078775
13.00409919,0.29422247,-0.77583835,-1.77757556,0.31239783,-0.16082049
13.00619359,0.29050041,-0.77517500,-1.77672109,0.32106409,-0.16085331
13.00828798,0.28678017,-0.77449348,-1.77583195,0.32974571,-0.16088620
13.01038238,0.28306184,-0.77379377,-1.77490799,0.33844270,-0.16091918
13.01247677,0.27934548,-0.77307582,-1.77394903,0.34715508,-0.16095225
13.01457117,0.27563116,-0.77233961,-1.77295488,0.35588286,-0.16098539
13.01666556,0.27191896,-0.77158510,-1.77192539,0.36462608,-0.16101862
13.01875996,0.26820895,-0.77081227,-1.77086036,0.37338474,-0.16105193
13.02085435,0.26450121,-0.77002107,-1.76975963,0.38215887,-0.16108533
13.02294875,0.26079582,-0.76921149,-1.76862300,0.39094850,-0.16111881
13.02504314,0.25709284,-0.76838348,-1.76745030,0.39975363,-0.16115238
13.02713754,0.25339236,-0.76753701,-1.76624135,0.40857430,-0.16118604
13.02923193,0.24969445,-0.76667205,-1.76499594,0.41741052,-0.16121979
13.03132633,0.24599918,-0.76578856,-1.76371390,0.42626232,-0.16125363
13.03342072,0.24230664,-0.76488653,-1.76239503,0.43512973,-0.16128756
13.03551512,0.23861690,-0.76396590,-1.76103914,0.44401278,-0.16132158
13.03760951,0.23493004,-0.76302665,-1.75964603,0.45291148,-0.16135569
13.03970391,0.23124613,-0.76206875,-1.75821551,0.46182586,-0.16138989
13.04179830,0.22756526,-0.76109216,-1.75674736,0.47075595,-0.16142419
13.04389270,0.22388750,-0.76009686,-1.75524139,0.47970179,-0.16145859
13.04598709,0.22021294,-0.75908280,-1.75369740,0.48866339,-0.16149308
13.04808149,0.21654165,-0.75804995,-1.75211517,0.49764080,-0.16152767
13.05017588,0.21287372,-0.75699829,-1.75049449,0.50663403,-0.16156236
13.05227028,0.20920922,-0.75592777,-1.74883515,0.51564312,-0.16159714
13.05436467,0.20554823,-0.75483837,-1.74713693,0.52466811,-0.16163203
13.05645907,0.20189085,-0.75373005,-1.74539961,0.53370903,-0.16166702
13.05855346,0.19823714,-0.75260278,-1.74362298,0.54276590,-0.16170211
13.06064786,0.19458720,-0.75145652,-1.74180681,0.55183877,-0.16173730
13.06274225,0.19094110,-0.75029125,-1.73995086,0.56092767,-0.16177260
13.06483665,0.18729893,-0.74910692,-1.73805491,0.57003263,-0.16180800
13.06693104,0.18366077,-0.74790350,-1.73611873,0.57915370,-0.16184351
13.06902544,0.18002671,-0.74668097,-1.73414208,0.58829091,-0.16187913
13.07111983,0.17639683,-0.74543928,-1.73212472,0.59744431,-0.16191486
13.07321423,0.17277122,-0.74417840,-1.73006641,0.60661392,-0.16195069
13.07530862,0.16914997,-0.74289831,-1.72796690,0.61579979,-0.16198664
13.07740302,0.16553315,-0.74159895,-1.72582594,0.62500197,-0.16202270
13.07949741,0.16192087,-0.74028031,-1.72364328,0.63422049,-0.16205888
13.08159181,0.15831319,-0.73894234,-1.72141867,0.64345540,-0.16209517
13.08368620,0.15471022,-0.73758501,-1.71915184,0.65270675,-0.16213158
13.08578060,0.15111205,-0.73620829,-1.71684253,0.66197457,-0.16216810
13.08787499,0.14751875,-0.73481215,-1.71449048,0.67125892,-0.16220474
13.08996939,0.14393043,-0.73339654,-1.71209541,0.68055984,-0.16224151
13.09206379,0.14034716,-0.73196143,-1.70965705,0.68987738,-0.16227839
13.09415818,0.13676905,-0.73050679,-1.70717513,0.69921159,-0.16231540
13.09625258,0.13319619,-0.72903258,-1.70464935,0.70856252,-0.16235253
13.09834697,0.12962866,-0.72753878,-1.70207945,0.71793022,-0.16238979
13.10044137,0.12606655,-0.72602533,-1.69946511,0.72731474,-0.16242717
13.10253576,0.12250997,-0.72449221,-1.69680606,0.73671614,-0.16246468
13.10463016,0.11895901,-0.72293939,-1.69410199,0.74613447,-0.16250232
13.10672455,0.11541376,-0.72136682,-1.69135260,0.75556978,-0.16254010
13.10881895,0.11187431,-0.71977447,-1.68855758,0.76502213,-0.16257800
13.11091334,0.10834076,-0.71816231,-1.68571663,0.77449159,-0.16261604
13.11300774,0.10481322,-0.71653029,-1.68282941,0.78397820,-0.16265422
13.11510213,0.10129176,-0.71487839,-1.67989562,0.79348202,-0.16269253
13.11719653,0.09777651,-0.71320657,-1.67691493,0.80300313,-0.16273098
13.11929092,0.09426754,-0.71151479,-1.67388700,0.81254157,-0.16276958
13.12138532,0.09076497,-0.70980301,-1.67081150,0.82209741,-0.16280831
13.12347971,0.08726888,-0.70807120,-1.66768808,0.83167072,-0.16284719
13.12557411,0.08377939,-0.70631932,-1.66451641,0.84126156,-0.16288621
13.12766850,0.08029659,-0.70454734,-1.66129613,0.85086999,-0.16292538
13.12976290,0.07682059,-0.70275522,-1.65802688,0.86049608,-0.16296470
13.13185729,0.07335149,-0.70094291,-1.65470830,0.87013991,-0.16300417
13.13395169,0.06988939,-0.69911039,-1.65134002,0.87980153,-0.16304380
13.13604608,0.06643439,-0.69725761,-1.64792167,0.88948103,-0.16308357
13.13814048,0.06298661,-0.69538455,-1.64445286,0.89917846,-0.16312351
13.14023487,0.05954615,-0.69349115,-1.64093321,0.90889391,-0.16316360
13.14232927,0.05611311,-0.69157739,-1.63736232,0.91862745,-0.16320385
13.14442366,0.05268760,-0.68964322,-1.63373980,0.92837915,-0.16324427
13.14651806,0.04926973,-0.68768861,-1.63006524,0.93814909,-0.16328484
13.14861245,0.04585962,-0.68571352,-1.62633823,0.94793735,-0.16332559
13.15070685,0.04245737,-0.68371791,-1.62255834,0.95774400,-0.16336650
13.15280124,0.03906308,-0.68170174,-1.61872515,0.96756912,-0.16340758
13.15489564,0.03567689,-0.67966497,-1.61483823,0.97741280,-0.16344883
13.15699003,0.03229889,-0.67760757,-1.61089714,0.98727512,-0.16349026
13.15908443,0.02892920,-0.67552949,-1.60690142,0.99715616,-0.16353186
13.16117882,0.02556794,-0.67343070,-1.60285062,1.00705599,-0.16357364
13.16327322,0.02221522,-0.67131116,-1.59874428,1.01697472,-0.16361561
13.16536761,0.01887115,-0.66917082,-1.59458193,1.02691243,-0.16365775
13.16746201,0.01553587,-0.66700964,-1.59036308,1.03686919,-0.16370008
13.16955640,0.01220948,-0.66482760,-1.58608724,1.04684511,-0.16374260
13.17165080,0.00889210,-0.66262464,-1.58175392,1.05684027,-0.16378531
13.17374519,0.00558387,-0.66040073,-1.57736262,1.06685476,-0.16382822
13.17583959,0.00228488,-0.65815582,-1.57291281,1.07688867,-0.16387131
13.17793398,-0.00100471,-0.65588988,-1.56840397,1.08694210,-0.16391461
13.18002838,-0.00428481,-0.65360286,-1.56383557,1.09701514,-0.16395811
13.18212277,-0.00755527,-0.65129472,-1.55920707,1.10710789,-0.16400180
13.18421717,-0.01081598,-0.64896542,-1.55451791,1.11722044,-0.16404571
13.18631156,-0.01406680,-0.64661493,-1.54976754,1.12735289,-0.16408982
13.18840596,-0.01730761,-0.64424319,-1.54495536,1.13750534,-0.16413415
13.19050035,-0.02053827,-0.64185017,-1.54008081,1.14767788,-0.16417868
13.19259475,-0.02375866,-0.63943582,-1.53514328,1.15787062,-0.16422344
13.19468915,-0.02696864,-0.63700010,-1.53014217,1.16808366,-0.16426841
13.19678354,-0.03016808,-0.63454297,-1.52507687,1.17831710,-0.16431361
13.19887794,-0.03335685,-0.63206439,-1.51994674,1.18857104,-0.16435904
13.20097233,-0.03653480,-0.62956431,-1.51475113,1.19884559,-0.16440469
13.20306673,-0.03970180,-0.62704269,-1.50948941,1.20914085,-0.16445057
13.20516112,-0.04285771,-0.62449948,-1.50416090,1.21945692,-0.16449669
13.20725552,-0.04600239,-0.62193465,-1.49876492,1.22979392,-0.16454305
13.20934991,-0.04913570,-0.61934815,-1.49330078,1.24015195,-0.16458965
13.21144431,-0.05225749,-0.61673993,-1.48776777,1.25053111,-0.16463650
13.21353870,-0.05536762,-0.61410995,-1.48216518,1.26093152,-0.16468360
13.21563310,-0.05846595,-0.61145816,-1.47649228,1.27135329,-0.16473094
13.21772749,-0.06155232,-0.60878453,-1.47074830,1.28179651,-0.16477855
13.21982189,-0.06462658,-0.60608900,-1.46493250,1.29226130,-0.16482641
13.22191628,-0.06768859,-0.60337153,-1.45904409,1.30274778,-0.16487454
13.22401068,-0.07073819,-0.60063207,-1.45308227,1.31325605,-0.16492293
13.22610507,-0.07377522,-0.59787059,-1.44704624,1.32378621,-0.16497160
13.22819947,-0.07679954,-0.59508702,-1.44093517,1.33433839,-0.16502054
13.23029386,-0.07981097,-0.59228134,-1.43474822,1.34491269,-0.16506976
13.23238826,-0.08280937,-0.58945348,-1.42848453,1.35550923,-0.16511927
13.23448265,-0.08579457,-0.58660341,-1.42214321,1.36612810,-0.16516906
13.23657705,-0.08876641,-0.58373107,-1.41572337,1.37676943,-0.16521914
13.23867144,-0.09172472,-0.58083642,-1.40922409,1.38743331,-0.16526952
13.24076584,-0.09466933,-0.57791942,-1.40264444,1.39811987,-0.16532021
13.24286023,-0.09760008,-0.57498001,-1.39598346,1.40882920,-0.16537119
13.24495463,-0.10051679,-0.57201814,-1.38924018,1.41956142,-0.16542249
13.24704902,-0.10341929,-0.56903378,-1.38241361,1.43031663,-0.16547410
13.24914342,-0.10630740,-0.56602686,-1.37550271,1.44109494,-0.16552604
13.25123781,-0.10918096,-0.56299735,-1.36850646,1.45189645,-0.16557830
13.25333221,-0.11203977,-0.55994519,-1.36142380,1.46272127,-0.16563089
13.25542660,-0.11488365,-0.55687033,-1.35425363,1.47356949,-0.16568381
13.25752100,-0.11771243,-0.55377273,-1.34699485,1.48444121,-0.16573707
13.25961539,-0.12052591,-0.55065233,-1.33964632,1.49533654,-0.16579069
13.26170979,-0.12332390,-0.54750909,-1.33220689,1.50625557,-0.16584465
13.26380418,-0.12610622,-0.54434296,-1.32467537,1.51719840,-0.16589897
13.26589858,-0.12887266,-0.54115388,-1.31705056,1.52816510,-0.16595365
13.26799297,-0.13162304,-0.53794181,-1.30933121,1.53915577,-0.16600871
13.27008737,-0.13435715,-0.53470670,-1.30151605,1.55017050,-0.16606414
13.27218176,-0.13707480,-0.53144849,-1.29360380,1.56120936,-0.16611995
13.27427616,-0.13977576,-0.52816714,-1.28559313,1.57227244,-0.16617614
13.27637055,-0.14245985,-0.52486259,-1.27748268,1.58335980,-0.16623274
13.27846495,-0.14512685,-0.52153480,-1.26927107,1.59447151,-0.16628973
13.28055934,-0.14777654,-0.51818370,-1.26095688,1.60560765,-0.16634714
13.28265374,-0.15040871,-0.51480926,-1.25253866,1.61676826,-0.16640495
13.28474813,-0.15302313,-0.51141142,-1.24401492,1.62795340,-0.16646319
13.28684253,-0.15561960,-0.50799012,-1.23538415,1.63916311,-0.16652186
13.28893692,-0.15819787,-0.50454533,-1.22664479,1.65039745,-0.16658097
13.29103132,-0.16075773,-0.50107697,-1.21779525,1.66165644,-0.16664052
13.29312571,-0.16329894,-0.49758502,-1.20883390,1.67294010,-0.16670053
13.29522011,-0.16582126,-0.49406940,-1.19975907,1.68424846,-0.16676099
13.29731451,-0.16832445,-0.49053007,-1.19056904,1.69558153,-0.16682193
13.29940890,-0.17080828,-0.48696698,-1.18126208,1.70693931,-0.16688334
13.30150330,-0.17327249,-0.48338008,-1.17183638,1.71832179,-0.16694524
13.30359769,-0.17571683,-0.47976932,-1.16229011,1.72972895,-0.16700763
13.30569209,-0.17814105,-0.47613463,-1.15262139,1.74116076,-0.16707053
13.30778648,-0.18054489,-0.47247598,-1.14282828,1.75261717,-0.16713394
13.30988088,-0.18292809,-0.46879331,-1.13290882,1.76409815,-0.16719787
13.31197527,-0.18529039,-0.46508656,-1.12286098,1.77560360,-0.16726234
13.31406967,-0.18763150,-0.46135570,-1.11268269,1.78713346,-0.16732735
13.31616406,-0.18995116,-0.45760066,-1.10237181,1.79868763,-0.16739291
13.31825846,-0.19224908,-0.45382140,-1.09192616,1.81026599,-0.16745904
13.32035285,-0.19452498,-0.45001786,-1.08134352,1.82186841,-0.16752574
13.32244725,-0.19677857,-0.44618999,-1.07062159,1.83349474,-0.16759303
13.32454164,-0.19900956,-0.44233776,-1.05975802,1.84514482,-0.16766091
13.32663604,-0.20121765,-0.43846109,-1.04875039,1.85681845,-0.16772940
13.32873043,-0.20340253,-0.43455996,-1.03759624,1.86851542,-0.16779852
13.33082483,-0.20556390,-0.43063430,-1.02629304,1.88023549,-0.16786826
13.33291922,-0.20770143,-0.42668407,-1.01483817,1.89197842,-0.16793866
13.33501362,-0.20981482,-0.42270922,-1.00322898,1.90374390,-0.16800971
13.33710801,-0.21190372,-0.41870971,-0.99146272,1.91553162,-0.16808143
13.33920241,-0.21396782,-0.41468549,-0.97953658,1.92734125,-0.16815384
13.34129680,-0.21600677,-0.41063651,-0.96744769,1.93917241,-0.16822695
13.34339120,-0.21802023,-0.40656273,-0.95519308,1.95102467,-0.16830078
13.34548559,-0.22000785,-0.40246410,-0.94276972,1.96289761,-0.16837533
13.34757999,-0.22196927,-0.39834059,-0.93017448,1.97479074,-0.16845063
13.34967438,-0.22390413,-0.39419215,-0.91740418,1.98670353,-0.16852669
13.35176878,-0.22581206,-0.39001874,-0.90445553,1.99863542,-0.16860353
13.35386317,-0.22769268,-0.38582031,-0.89132515,2.01058580,-0.16868116
13.35595757,-0.22954560,-0.38159684,-0.87800959,2.02255402,-0.16875960
13.35805196,-0.23137045,-0.37734829,-0.86450529,2.03453935,-0.16883887
13.36014636,-0.23316681,-0.37307461,-0.85080860,2.04654105,-0.16891898
13.36224075,-0.23493428,-0.36877579,-0.83691577,2.05855829,-0.16899996
13.36433515,-0.23667245,-0.36445178,-0.82282296,2.07059019,-0.16908183
13.36642954,-0.23838089,-0.36010255,-0.80852621,2.08263582,-0.16916459
13.36852394,-0.24005917,-0.35572808,-0.79402146,2.09469415,-0.16924829
13.37061833,-0.24170685,-0.35132835,-0.77930455,2.10676411,-0.16933292
13.37271273,-0.24332348,-0.34690332,-0.76437120,2.11884455,-0.16941852
13.37480712,-0.24490861,-0.34245299,-0.74921701,2.13093421,-0.16950511
13.37690152,-0.24646177,-0.33797732,-0.73383746,2.14303178,-0.16959272
13.37899591,-0.24798248,-0.33347631,-0.71822791,2.15513585,-0.16968135
13.38109031,-0.24947025,-0.32894994,-0.70238361,2.16724490,-0.16977105
13.38318470,-0.25092459,-0.32439821,-0.68629966,2.17935732,-0.16986182
13.38527910,-0.25234499,-0.31982111,-0.66997104,2.19147140,-0.16995371
13.38737349,-0.25373093,-0.31521863,-0.65339259,2.20358530,-0.17004673
13.38946789,-0.25508189,-0.31059079,-0.63655900,2.21569707,-0.17014092
13.39156228,-0.25639732,-0.30593758,-0.61946485,2.22780463,-0.17023629
13.39365668,-0.25767667,-0.30125902,-0.60210454,2.23990577,-0.17033289
13.39575107,-0.25891938,-0.29655512,-0.58447235,2.25199812,-0.17043073
13.39784547,-0.26012487,-0.29182591,-0.56656238,2.26407919,-0.17052985
13.39993987,-0.26129256,-0.28707141,-0.54836859,2.27614629,-0.17063028
13.40203426,-0.26242185,-0.28229165,-0.52988478,2.28819658,-0.17073206
13.40412866,-0.26351211,-0.27748667,-0.51110459,2.30022705,-0.17083521
13.40622305,-0.26456273,-0.27265652,-0.49202149,2.31223449,-0.17093977
13.40831745,-0.26557306,-0.26780125,-0.47262878,2.32421549,-0.17104578
13.41041184,-0.26654245,-0.26292092,-0.45291961,2.33616641,-0.17115328
13.41250624,-0.26747022,-0.25801558,-0.43288692,2.34808340,-0.17126229
13.41460063,-0.26835569,-0.25308533,-0.41252350,2.35996238,-0.17137286
13.41669503,-0.26919817,-0.24813024,-0.39182196,2.37179900,-0.17148504
13.41878942,-0.26999693,-0.24315041,-0.37077472,2.38358864,-0.17159885
13.42088382,-0.27075124,-0.23814593,-0.34937404,2.39532641,-0.17171434
13.42297821,-0.27146036,-0.23311694,-0.32761196,2.40700712,-0.17183157
13.42507261,-0.27212351,-0.22806354,-0.30548037,2.41862524,-0.17195056
13.42716700,-0.27273992,-0.22298587,-0.28297097,2.43017494,-0.17207137
13.42926140,-0.27330879,-0.21788409,-0.26007526,2.44165000,-0.17219405
13.43135579,-0.27382930,-0.21275836,-0.23678458,2.45304384,-0.17231864
13.43345019,-0.27430061,-0.20760886,-0.21309008,2.46434950,-0.17244520
13.43554458,-0.27472186,-0.20243577,-0.18898274,2.47555957,-0.17257378
13.43763898,-0.27509219,-0.19723931,-0.16445335,2.48666622,-0.17270442
13.43973337,-0.27541070,-0.19201970,-0.13949254,2.49766114,-0.17283720
13.44182777,-0.27567647,-0.18677719,-0.11409078,2.50853554,-0.17297215
13.44392216,-0.27588858,-0.18151203,-0.08823838,2.51928009,-0.17310935
13.44601656,-0.27604606,-0.17622451,-0.06192551,2.52988494,-0.17324885
13.44811095,-0.27614795,-0.17091493,-0.03514219,2.54033963,-0.17339071
13.45020535,-0.27619324,-0.16558362,-0.00787832,2.55063312,-0.17353499
13.45229974,-0.27618093,-0.16023092,0.01987630,2.56075371,-0.17368177
13.45439414,-0.27610996,-0.15485722,0.04813199,2.57068903,-0.17383110
13.45648853,-0.27597929,-0.14946291,0.07689913,2.58042599,-0.17398306
13.45858293,-0.27578783,-0.14404842,0.10618816,2.58995078,-0.17413771
13.46067732,-0.27553447,-0.13861421,0.13600954,2.59924878,-0.17429513
13.46277172,-0.27521809,-0.13316078,0.16637375,2.60830457,-0.17445539
13.46486611,-0.27483755,-0.12768864,0.19729124,2.61710186,-0.17461857
13.46696051,-0.27439166,-0.12219836,0.22877240,2.62562345,-0.17478474
13.46905490,-0.27387925,-0.11669052,0.26082751,2.63385122,-0.17495397
13.47114930,-0.27329909,-0.11116578,0.29346674,2.64176605,-0.17512636
13.47324369,-0.27264996,-0.10562479,0.32670003,2.64934780,-0.17530198
13.47533809,-0.27193060,-0.10006829,0.36053711,2.65657527,-0.17548092
13.47743248,-0.27113973,-0.09449703,0.39498739,2.66342615,-0.17566325
13.47952688,-0.27027606,-0.08891183,0.43005994,2.66987697,-0.17584907
13.48162127,-0.26933829,-0.08331355,0.46576336,2.67590308,-0.17603846
13.48371567,-0.26832507,-0.07770311,0.50210579,2.68147862,-0.17623152
13.48581006,-0.26723506,-0.07208148,0.53909472,2.68657642,-0.17642833
13.48790446,-0.26606690,-0.06644969,0.57673700,2.69116806,-0.17662898
13.48999885,-0.26481922,-0.06080883,0.61503866,2.69522378,-0.17683356
13.49209325,-0.26349062,-0.05516005,0.65400487,2.69871244,-0.17704217
13.49418764,-0.26207972,-0.04950457,0.69363976,2.70160155,-0.17725490
13.49628204,-0.26058511,-0.04384369,0.73394636,2.70385723,-0.17747185
13.49837643,-0.25900537,-0.03817877,0.77492639,2.70544419,-0.17769310
13.50047083,-0.25733910,-0.03251125,0.81658021,2.70632576,-0.17791876
13.50256523,-0.25558489,-0.02684263,0.85890658,2.70646387,-0.17814891
13.50465962,-0.25374132,-0.02117453,0.90190257,2.70581909,-0.17838366
13.50675402,-0.25180701,-0.01550862,0.94556335,2.70435066,-0.17862309
13.50884841,-0.24978056,-0.00984667,0.98988202,2.70201654,-0.17886730
13.51094281,-0.24766061,-0.00419054,1.03484943,2.69877346,-0.17911638
13.51303720,-0.24544580,0.00145783,1.08045402,2.69457705,-0.17937042
13.51513160,-0.24313482,0.00709638,1.12668156,2.68938187,-0.17962952
13.51722599,-0.24072638,0.01272298,1.17351502,2.68314158,-0.17989376
13.51932039,-0.23821923,0.01833539,1.22093433,2.67580910,-0.18016322
13.52141478,-0.23561216,0.02393128,1.26891617,2.66733673,-0.18043800
13.52350918,-0.23290402,0.02950820,1.31743383,2.65767639,-0.18071817
13.52560357,-0.23009373,0.03506362,1.36645694,2.64677983,-0.18100381
13.52769797,-0.22718025,0.04059490,1.41595137,2.63459887,-0.18129500
13.52979236,-0.22416263,0.04609929,1.46587899,2.62108572,-0.18159181
13.53188676,-0.22104002,0.05157397,1.51619756,2.60619326,-0.18189431
13.53398115,-0.21781163,0.05701598,1.56686059,2.58987538,-0.18220257
13.53607555,-0.21447681,0.06242230,1.61781722,2.57208740,-0.18251663
13.53816994,-0.21103498,0.06778980,1.66901217,2.55278641,-0.18283655
13.54026434,-0.20748571,0.07311527,1.72038569,2.53193173,-0.18316238
13.54235873,-0.20382869,0.07839542,1.77187356,2.50948536,-0.18349416
13.54445313,-0.20006375,0.08362687,1.82340715,2.48541244,-0.18383191
13.54654752,-0.19619087,0.08880618,1.87491352,2.45968173,-0.18417565
13.54864192,-0.19221019,0.09392985,1.92631554,2.43226609,-0.18452539
13.55073631,-0.18812200,0.09899432,1.97753218,2.40314301,-0.18488112
13.55283071,-0.18392679,0.10399600,2.02847872,2.37229505,-0.18524283
13.55492510,-0.17962520,0.10893125,2.07906712,2.33971033,-0.18561047
13.55701950,-0.17521809,0.11379644,2.12920643,2.30538298,-0.18598400
13.55911389,-0.17070648,0.11858791,2.17880327,2.26931357,-0.18636335
13.56120829,-0.16609162,0.12330201,2.22776232,2.23150945,-0.18674840
13.56330268,-0.16137494,0.12793513,2.27598698,2.19198506,-0.18713906
13.56539708,-0.15655807,0.13248367,2.32337995,2.15076225,-0.18753516
13.56749147,-0.15164288,0.13694412,2.36984397,2.10787039,-0.18793654
13.56958587,-0.14663139,0.14131300,2.41528253,2.06334652,-0.18834299
13.57168026,-0.14152586,0.14558694,2.45960061,2.01723535,-0.18875428
13.57377466,-0.13632874,0.14976268,2.50270551,1.96958919,-0.18917014
13.57586905,-0.13104266,0.15383705,2.54450754,1.92046778,-0.18959027
13.57796345,-0.12567044,0.15780702,2.58492084,1.86993804,-0.19001433
13.58005784,-0.12021508,0.16166974,2.62386410,1.81807369,-0.19044197
13.58215224,-0.11467974,0.16542247,2.66126127,1.76495483,-0.19087279
13.58424663,-0.10906774,0.16906268,2.69704216,1.71066736,-0.19130634
13.58634103,-0.10338252,0.17258802,2.73114308,1.65530242,-0.19174219
13.58843542,-0.09762767,0.17599632,2.76350731,1.59895567,-0.19217985
13.59052982,-0.09180689,0.17928564,2.79408554,1.54172656,-0.19261881
13.59262421,-0.08592396,0.18245423,2.82283616,1.48371759,-0.19305855
13.59471861,-0.07998275,0.18550056,2.84972554,1.42503345,-0.19349855
13.59681300,-0.07398719,0.18842334,2.87472813,1.36578021,-0.19393825
13.59890740,-0.06794125,0.19122147,2.89782651,1.30606453,-0.19437710
13.60100179,-0.06184893,0.19389412,2.91901131,1.24599283,-0.19481457
