      t(s)    theta1(rad)    theta2(rad)             P1             P2
 44.020000      -0.016694       0.033658       0.028447      -0.020945
 44.030000      -0.016137       0.032860       0.031662      -0.024201
 44.040000      -0.015517       0.031968       0.034762      -0.027373
 44.050000      -0.014837       0.030984       0.037733      -0.030450
 44.060000      -0.014099       0.029913       0.040566      -0.033425
 44.070000      -0.013306       0.028757       0.043248      -0.036289
 44.080000      -0.012459       0.027521       0.045769      -0.039034
 44.090000      -0.011564       0.026209       0.048120      -0.041653
 44.100000      -0.010621       0.024826       0.050290      -0.044138
 44.110000      -0.009635       0.023376       0.052271      -0.046482
 44.120000      -0.008609       0.021864       0.054055      -0.048680
 44.130000      -0.007547       0.020294       0.055634      -0.050725
 44.140000      -0.006451       0.018674       0.057002      -0.052613
 44.150000      -0.005327       0.017007       0.058152      -0.054337
 44.160000      -0.004178       0.015299       0.059080      -0.055895
 44.170000      -0.003008       0.013556       0.059781      -0.057283
 44.180000      -0.001821       0.011784       0.060251      -0.058496
 44.190000      -0.000621       0.009989       0.060488      -0.059534
 44.200000       0.000587       0.008177       0.060488      -0.060394
 44.210000       0.001801       0.006353       0.060252      -0.061075
 44.220000       0.003014       0.004524       0.059779      -0.061575
 44.230000       0.004224       0.002695       0.059069      -0.061895
 44.240000       0.005425       0.000873       0.058123      -0.062036
 44.250000       0.006615      -0.000936       0.056943      -0.061997
 44.260000       0.007788      -0.002727       0.055533      -0.061781
 44.270000       0.008940      -0.004494       0.053895      -0.061390
 44.280000       0.010069      -0.006230       0.052035      -0.060827
 44.290000       0.011169      -0.007931       0.049958      -0.060095
 44.300000       0.012237      -0.009591       0.047669      -0.059198
 44.310000       0.013270      -0.011205       0.045175      -0.058139
 44.320000       0.014263      -0.012767       0.042484      -0.056925
 44.330000       0.015214      -0.014273       0.039603      -0.055560
 44.340000       0.016119      -0.015718       0.036542      -0.054050
 44.350000       0.016975      -0.017098       0.033310      -0.052402
 44.360000       0.017779      -0.018408       0.029917      -0.050622
 44.370000       0.018528      -0.019644       0.026373      -0.048716
 44.380000       0.019221      -0.020803       0.022688      -0.046694
 44.390000       0.019854      -0.021881       0.018876      -0.044562
 44.400000       0.020425      -0.022875       0.014947      -0.042329
 44.410000       0.020933      -0.023782       0.010914      -0.040003
 44.420000       0.021376      -0.024600       0.006790      -0.037592
 44.430000       0.021751      -0.025327       0.002587      -0.035106
 44.440000       0.022059      -0.025960      -0.001681      -0.032554
 44.450000       0.022298      -0.026498      -0.006001      -0.029946
 44.460000       0.022466      -0.026939      -0.010359      -0.027289
 44.470000       0.022564      -0.027283      -0.014741      -0.024595
 44.480000       0.022591      -0.027528      -0.019134      -0.021872
