      t(s)    theta1(rad)    theta2(rad)             P1             P2
 28.560000      -0.026394       0.086939      -0.410823       0.153771
 28.570000      -0.031813       0.093773      -0.404829       0.144954
 28.580000      -0.037053       0.100326      -0.397785       0.135488
 28.590000      -0.042097       0.106577      -0.389729       0.125401
 28.600000      -0.046933       0.112507      -0.380700       0.114726
 28.610000      -0.051546       0.118096      -0.370744       0.103494
 28.620000      -0.055924       0.123329      -0.359904       0.091740
 28.630000      -0.060058       0.128191      -0.348228       0.079501
 28.640000      -0.063936       0.132669      -0.335768       0.066814
 28.650000      -0.067550       0.136751      -0.322573       0.053717
 28.660000      -0.070894       0.140428      -0.308698       0.040249
 28.670000      -0.073960       0.143690      -0.294197       0.026452
 28.680000      -0.076742       0.146530      -0.279126       0.012366
 28.690000      -0.079236       0.148942      -0.263541      -0.001967
 28.700000      -0.081437       0.150922      -0.247500      -0.016506
 28.710000      -0.083343       0.152464      -0.231061      -0.031207
 28.720000      -0.084951       0.153567      -0.214282      -0.046028
 28.730000      -0.086258       0.154228      -0.197224      -0.060927
 28.740000      -0.087264       0.154446      -0.179944      -0.075859
 28.750000      -0.087967       0.154221      -0.162502      -0.090783
 28.760000      -0.088368       0.153554      -0.144957      -0.105656
 28.770000      -0.088467       0.152445      -0.127370      -0.120433
 28.780000      -0.088264       0.150898      -0.109798      -0.135074
 28.790000      -0.087763       0.148915      -0.092301      -0.149536
 28.800000      -0.086964       0.146501      -0.074937      -0.163777
 28.810000      -0.085871       0.143660      -0.057764      -0.177755
 28.820000      -0.084487       0.140398      -0.040839      -0.191430
 28.830000      -0.082816       0.136722      -0.024217      -0.204761
 28.840000      -0.080863       0.132639      -0.007955      -0.217708
 28.850000      -0.078634       0.128158       0.007892      -0.230234
 28.860000      -0.076135       0.123290       0.023273      -0.242298
 28.870000      -0.073374       0.118044       0.038135      -0.253865
 28.880000      -0.070358       0.112435       0.052427      -0.264899
 28.890000      -0.067097       0.106474       0.066101      -0.275365
 28.900000      -0.063601       0.100178       0.079110      -0.285229
 28.910000      -0.059881       0.093563       0.091409      -0.294459
 28.920000      -0.055948       0.086647       0.102956      -0.303026
 28.930000      -0.051817       0.079449       0.113710      -0.310901
 28.940000      -0.047502       0.071989       0.123634      -0.318057
 28.950000      -0.043017       0.064292       0.132694      -0.324470
 28.960000      -0.038379       0.056380       0.140857      -0.330117
 28.970000      -0.033606       0.048279       0.148096      -0.334979
 28.980000      -0.028716       0.040014       0.154385      -0.339039
 28.990000      -0.023728       0.031615       0.159704      -0.342281
 29.000000      -0.018661       0.023109       0.164035      -0.344694
 29.010000      -0.013537       0.014527       0.167364      -0.346269
 29.020000      -0.008376       0.005897       0.169683      -0.347000
 29.030000      -0.003198      -0.002748       0.170985      -0.346884
 29.040000       0.001974      -0.011379       0.171270      -0.345921
 29.050000       0.007119      -0.019965       0.170541      -0.344114
 29.060000       0.012217      -0.028476       0.168804      -0.341470
 29.070000       0.017246      -0.036881       0.166072      -0.337996
 29.080000       0.022187      -0.045152       0.162360      -0.333707
 29.090000       0.027021      -0.053261       0.157687      -0.328616
 29.100000       0.031729      -0.061181       0.152076      -0.322742
 29.110000       0.036292      -0.068886       0.145554      -0.316104
 29.120000       0.040696      -0.076352       0.138151      -0.308726
 29.130000       0.044923      -0.083557       0.129901      -0.300634
 29.140000       0.048959      -0.090479       0.120839      -0.291853
 29.150000       0.052792      -0.097098       0.111005      -0.282415
 29.160000       0.056409      -0.103398       0.100441      -0.272349
 29.170000       0.059798      -0.109361       0.089190      -0.261690
 29.180000       0.062951      -0.114974       0.077298      -0.250470
 29.190000       0.065858      -0.120222       0.064813      -0.238727
 29.200000       0.068511      -0.125094       0.051785      -0.226496
 29.210000       0.070903      -0.129579       0.038264      -0.213816
 29.220000       0.073029      -0.133670       0.024302      -0.200725
 29.230000       0.074883      -0.137357       0.009952      -0.187263
 29.240000       0.076461      -0.140635      -0.004731      -0.173469
 29.250000       0.077760      -0.143497      -0.019693      -0.159386
 29.260000       0.078778      -0.145941      -0.034880      -0.145052
 29.270000       0.079511      -0.147961      -0.050234      -0.130511
 29.280000       0.079960      -0.149556      -0.065702      -0.115802
 29.290000       0.080122      -0.150724      -0.081226      -0.100969
 29.300000       0.079999      -0.151464      -0.096750      -0.086052
 29.310000       0.079590      -0.151777      -0.112220      -0.071093
 29.320000       0.078897      -0.151664      -0.127579      -0.056134
 29.330000       0.077922      -0.151126      -0.142771      -0.041215
 29.340000       0.076666      -0.150167      -0.157743      -0.026379
 29.350000       0.075133      -0.148790      -0.172439      -0.011665
 29.360000       0.073326      -0.146999      -0.186807       0.002886
 29.370000       0.071249      -0.144800      -0.200792       0.017234
 29.380000       0.068907      -0.142199      -0.214343       0.031341
 29.390000       0.066305      -0.139204      -0.227410       0.045167
 29.400000       0.063450      -0.135822      -0.239941       0.058674
 29.410000       0.060349      -0.132064      -0.251889       0.071827
 29.420000       0.057009      -0.127939      -0.263207       0.084588
 29.430000       0.053438      -0.123461      -0.273848       0.096922
 29.440000       0.049647      -0.118641      -0.283769       0.108797
 29.450000       0.045645      -0.113494      -0.292928       0.120179
 29.460000       0.041444      -0.108035      -0.301286       0.131037
 29.470000       0.037056      -0.102282      -0.308804       0.141342
 29.480000       0.032493      -0.096253      -0.315448       0.151065
 29.490000       0.027771      -0.089968      -0.321184       0.160181
 29.500000       0.022903      -0.083447      -0.325984       0.168666
 29.510000       0.017906      -0.076714      -0.329821       0.176497
 29.520000       0.012797      -0.069791      -0.332671       0.183655
 29.530000       0.007592      -0.062703      -0.334513       0.190121
 29.540000       0.002311      -0.055476      -0.335332       0.195882
 29.550000      -0.003028      -0.048136      -0.335115       0.200924
 29.560000      -0.008406      -0.040711      -0.333851       0.205238
 29.570000      -0.013803      -0.033229      -0.331536       0.208816
 29.580000      -0.019199      -0.025718      -0.328167       0.211654
 29.590000      -0.024573      -0.018206      -0.323748       0.213751
 29.600000      -0.029907      -0.010721      -0.318285       0.215107
 29.610000      -0.035180      -0.003292      -0.311787       0.215728
 29.620000      -0.040372       0.004054      -0.304270       0.215619
 29.630000      -0.045466       0.011290      -0.295750       0.214790
 29.640000      -0.050441       0.018390      -0.286251       0.213254
 29.650000      -0.055282       0.025329      -0.275796       0.211026
 29.660000      -0.059970       0.032084      -0.264415       0.208122
 29.670000      -0.064490       0.038630      -0.252139       0.204562
 29.680000      -0.068827       0.044948      -0.239003       0.200368
 29.690000      -0.072967       0.051017      -0.225046       0.195564
 29.700000      -0.076897       0.056819      -0.210307       0.190175
 29.710000      -0.080606       0.062336      -0.194829       0.184230
 29.720000      -0.084081       0.067554      -0.178658       0.177756
 29.730000      -0.087314       0.072457      -0.161840       0.170785
 29.740000      -0.090295       0.077034      -0.144425       0.163349
 29.750000      -0.093018       0.081273      -0.126462       0.155481
 29.760000      -0.095474       0.085164      -0.108004       0.147214
 29.770000      -0.097657       0.088698      -0.089104       0.138583
 29.780000      -0.099564       0.091868      -0.069815       0.129625
 29.790000      -0.101189       0.094667      -0.050193       0.120375
 29.800000      -0.102528       0.097090      -0.030293       0.110871
 29.810000      -0.103580       0.099132      -0.010172       0.101149
 29.820000      -0.104342       0.100791       0.010113       0.091248
 29.830000      -0.104812       0.102063       0.030507       0.081205
 29.840000      -0.104991       0.102949       0.050952       0.071058
 29.850000      -0.104877       0.103446       0.071390       0.060844
 29.860000      -0.104472       0.103555       0.091766       0.050603
 29.870000      -0.103776       0.103279       0.112021       0.040371
 29.880000      -0.102792       0.102617       0.132101       0.030187
 29.890000      -0.101522       0.101575       0.151949       0.020088
 29.900000      -0.099969       0.100155       0.171509       0.010111
